municipality,direct,true,hhsize,age_hh,male_hh,piped_water,no_piped_water,no_sewage,sewage_pub,sewage_priv,electricity,telephone,cellphone,internet,computer,washmachine,fridge,television,share_under15,share_elderly,share_adult,max_tertiary,max_secondary,share_female
1311015,,.18424995,-.36927795,-1.2681725,1.3772544,.69444716,-.68296659,1.646112,-1.8457999,1.8449122,.32463834,-1.4699607,.42262727,-.47700977,-1.0691398,-.02745853,-.62879854,.17419507,-.29811695,-.89137173,.9228552,-1.0819283,.95771432,-1.425652
1311017,,.58589065,.91402102,-.74724054,1.3509212,.4827047,-.47133777,1.1002719,-1.8551629,1.8542649,-1.2084256,-1.1056929,-1.3003814,-.69467074,-1.2487185,-.73813272,-1.5380414,-1.3238065,.48390266,.11695481,-.59857106,-1.0253109,.5651682,-.53720498
1311018,.19444445,.34567901,-.54152983,-.19502617,.27766216,.27882791,-.26757035,1.9652905,-1.8549886,1.8540908,.24144556,-1.3846096,.18187733,-.84998059,-.37297854,.23113728,-.52208596,-.21964681,-.89334422,-.067764424,1.0402738,-.49554422,.88622278,-1.3174837
1311019,.09259259,.50048113,2.2509878,-1.5225521,-.37696654,.68410152,-.6726265,2.4811118,-1.8625376,1.861605,-1.14653,-1.5395124,-.86224091,-.88400376,-1.3510917,-.98164427,-1.9318138,-1.4500927,1.9554737,-.64000928,-1.7199405,-1.5009233,.77279472,-.5234037
1311020,0,.11269117,-.72718608,.0016474493,-.26999107,.72348797,-.71199179,.18838795,-1.841599,1.8407835,.45483369,-1.1419142,.88917172,-.11588728,-.046869047,.89288318,.47745946,.62476373,-1.0728327,.87539548,.60520428,.16262589,.25135425,-1.6604835
1311021,.4893617,.55618489,2.8632336,-.37461403,-1.4650786,.67341495,-.66194564,1.3165691,-1.821822,1.8209416,-1.088491,-1.3442959,-.1924655,-1.0052727,-.58249164,-.63850427,-1.1755999,-1.0767584,1.6892399,-.10000297,-1.7823542,-.31428233,.63915646,-.72149158
1311023,,.13965391,-.76352632,.14075789,1.0091685,.74120271,-.73926932,1.0005518,-1.8595308,1.8586287,.49131471,-1.4122492,.75769085,.12558551,-.16140376,.96791798,.51648468,.60607934,-.97399336,.55572194,.71086216,-.56901801,1.3043447,-1.328745
1311024,,.37785843,.16870597,.47367808,.14667264,.76086795,-.74935174,1.1775117,-1.8606271,1.8597116,.19761717,-1.264199,.27462462,-.68755811,-.77942169,.77600336,-.53174728,.20228204,-.6804536,1.3414491,-.13895865,-1.1743089,.41487309,.56815195
1311025,,.49816325,.82884991,.17294089,-.1942122,.71478033,-.70328885,.057736784,-1.8474941,1.8466163,.54150134,-1.1349442,.33038342,-.60239744,-.27678275,1.1039383,-.24484199,.27969664,-.17220187,.66249228,-.24270892,-.22734949,.097337455,-.41059411
1311026,,.17133333,-1.1457171,.83326447,.43082693,.60698706,-.60812527,-.40526468,-1.8575741,1.8565888,.55285305,-1.042506,.70787317,-.6130234,-.095979907,.89129388,.40213951,.51565278,-1.8616077,1.0975653,1.2949667,-.15595561,.22708951,-1.2978826
1311027,,.25204149,-1.2306724,1.2384703,-.22495598,.37089863,-.35959166,.084898561,-1.8496351,1.8487544,.35388675,-.93022996,.7696715,.57732564,1.1337847,.87396401,.18917075,.44150016,-1.5735074,.9417358,1.100082,1.5792162,-1.0097771,-1.50272
1311028,,.32152739,-1.5229754,.38051713,1.7603761,.3859199,-.37460488,-.38254488,-1.8526634,1.8517421,-.87822711,-1.4397541,.98414975,-.34396505,-.33353433,.77665591,.180786,.28166968,-1.6205543,1.362147,.8812688,-.12347443,.50720972,-2.1231055
1311029,.40000001,.28838637,-1.618908,.29784772,1.874651,.73827624,-.72677219,.52396113,-1.8625168,1.8615841,-.061419766,-1.3351485,.41154498,-.38008824,-.30757388,.60790426,-.41710353,.30366406,-1.6210268,.83228713,1.2116131,-.18359961,.11333136,-2.4573667
1311030,,.38119721,.73710638,.042082697,1.1285495,.65811366,-.64665258,1.1478809,-1.8657751,1.864843,-.96002799,-1.5464296,-.22059923,-.50156307,-.92755669,.029656049,-1.1801841,-.5882889,.24804689,-.29267922,-.12585275,-1.116339,.98583341,-.84556073
1311032,.14893617,.48398232,.98041081,-.16487481,1.3656653,.5518716,-.54046756,1.3220179,-1.8553283,1.8544333,-.80303639,-1.3460979,-.30508536,-.72815275,-.78822136,-.4662841,-1.3992858,-.42930698,.76842421,.24619883,-1.0021445,-.77361321,-.12109976,-.99591559
1311033,.17829457,.2716189,.19014519,-.70798409,1.7557262,.54767239,-.53627062,1.4422984,-1.8551571,1.8542534,.51842827,-1.3514186,-.024912136,-.76088583,-.49429831,.4575232,-.69395095,.32436171,-.11619133,-.43244785,.42096716,-.027872033,.52078682,-.82826102
1311034,.47727272,.22727273,.74167913,.5717985,.66612655,.65212911,-.64067125,1.8626641,-1.8540308,1.8531553,.081080385,-1.585743,.26953036,-1.0749822,-1.001127,.018194214,-.53380275,.030205213,-.13930805,.52171904,-.21391158,-1.2882268,1.3410606,-.77558267
1311035,.39534885,.25816485,-.59338295,-.27141109,1.2380089,.64831674,-.65462118,1.1191212,-1.8599824,1.859032,.15765968,-1.2059711,.3031072,-.82581133,-.68391013,.25953999,-.30117387,.15435261,-1.2723463,.42277062,1.1191388,-1.1046411,.6045031,-.97198623
1311036,.12068965,.17724475,-.29657236,-.49702904,.50151116,.51962471,-.52572066,1.3978982,-1.8515195,1.8506315,-.10623147,-1.4568814,.48359904,-.93990028,-.83256292,.15526812,-.44452536,.3238211,-.63178879,-.47227642,1.0238392,-.92524302,.85873127,-1.0855825
1311037,.2857143,.26536733,-1.1721617,-1.1638485,-.33701992,.54874229,-.53733993,1.4201033,-1.8620971,1.8611785,-.42974889,-1.4515924,.56422198,-.76692921,-1.0219975,.40103021,-.55511063,.036267821,-.74845695,-.3017506,1.0320555,-1.4587085,.83175182,-1.1913553
1311038,.30555555,.20104098,.29181302,-.39301771,-.51704621,.41058245,-.40330979,.8851167,-1.8499017,1.848995,.56193757,-1.1868314,.63323134,-.28915894,-.173948,.70827699,.046959229,.64656204,-.39329296,-.4085786,.70240319,-.16517656,.19742188,-.44990638
1311039,,.13442624,-.2740303,-.15823857,.54867834,.6841349,-.6952132,.010052074,-1.8620971,1.8611621,.43015409,-1.4856786,.82191104,-.11882228,.1058481,.89355057,.40519327,.63289827,-.77481031,.44867888,.55778748,-.37989086,.87565058,-1.1897869
1311040,0,.2492388,-.12897503,.084785081,-.27488247,.63971305,-.64647168,.20845754,-1.8553811,1.8544569,.2834602,-1.2126391,.53486496,-.52854776,-.23854716,.59110701,-.066469885,.38281801,-.34577879,.059113055,.33961254,-.33644107,.67043269,-.58138967
1311041,0,.11121844,-.84256697,-2.6357338,-.21470395,.53128374,-.54407823,-.46314099,-1.4678138,1.4671021,.22000779,-.68172359,1.2203251,.27646244,.19866312,.90904194,.63606513,.62920362,.06932389,-1.8704079,1.180042,-.19472156,1.0569665,-.053514495
1311042,,.32744405,-.50557613,-.32026377,-1.6103164,.66566741,-.65420228,.69659829,-1.8502822,1.8493762,-.9407438,-1.5741631,.47841674,-1.0254655,-.99136972,.34471437,-.38489896,.086289123,.25540769,.43558028,-.59487092,-1.5262395,1.6163609,-.24252202
1311043,.38461539,.48619246,.16263926,-1.9219943,.35692504,.70010024,-.68861663,.2682139,-1.8657751,1.864843,-.4580715,-1.5539575,.19668075,-1.0058438,-.97528458,-.031595238,-.99480563,-.84269524,1.1469095,-.3976444,-.98277372,-1.19691,1.2612368,-.75835168
1311044,.15662651,.20611015,.067674011,-.84351933,.97131473,.52326357,-.51187485,2.2208383,-1.8657751,1.864843,.7111733,-1.545648,.48815545,-.16975623,-.77458793,.85222149,.071050875,.57935619,-.13273832,-.49528384,.49031454,-1.1503706,1.5321171,-.92508775
1311045,,.19744943,-.71293783,-.13264075,-.39284661,.79087329,-.77934098,.67222118,-1.8601122,1.8591976,-.099741504,-1.5564219,-.12843971,-1.1084741,-.76470566,.41354895,-.074406803,.37496284,-1.0731848,-.57421476,1.577736,-1.2027057,1.92044,-2.0834434
1311046,,.40074596,-.068138987,-.58842456,1.5279762,.45900854,-.44765431,.42860085,-1.8430057,1.842144,.52167606,-1.0417322,-.2173308,-.84016418,-.81920856,.42940104,-.34333572,.26233298,-.47207865,-.15359439,.6166147,-.85238844,-.24459091,1.1381792
1311047,,.39097103,.38182902,.31500611,.96009499,.60204923,-.59061819,.53238738,-1.8535538,1.8526692,.41462645,-1.0769545,.31606135,-.78717828,-.42377251,.67993063,-.26925275,.30298069,-.41419032,.52118564,.10533527,-.37510607,-.020206908,-.19464217
1311048,0,.14408252,.2273847,-1.0898503,.92640102,.55388522,-.54248005,1.9539948,-1.8611685,1.86025,.2012912,-1.2342438,-.17748657,-.44197688,-.58499652,.41504744,-.49170426,.1940238,.024266943,-.78545088,.50329673,-.72413903,1.0855073,-.70973158
1311049,,.46027303,1.1697799,-3.0835171,2.5455682,.74217612,-.74717826,3.149549,-1.6611671,1.6598775,-.42402726,-1.5097483,-.48535424,-1.1416272,-1.4105228,-.21211886,-1.6066034,-.63221031,2.2510798,-1.4026061,-1.5335237,-1.6391885,-.20029977,-1.3940547
1311050,.13309352,.083287425,-1.0815643,-.25055191,-1.153914,.55184895,-.54772037,-.51883113,-1.5369828,1.5362378,.30903134,.9485569,1.2757435,2.1588008,2.1088545,1.040611,.88337409,.6686638,-1.5715642,-.33662382,1.9573509,2.0301027,-1.508456,.11956167
1311051,,.16086957,-.72724122,.10952893,-.93984395,.57958174,-.5681628,.034168132,-1.8611163,1.8601801,.45038712,-1.298205,.70509201,-.19544291,-.34274131,.9534654,.53846812,.55671835,-1.3585835,.44620636,1.1573797,-.20115604,.75273412,-.97626603
1311052,.16049382,.1683135,-.41644487,-.39243424,.10121249,.57052964,-.56368452,.35276401,-1.785302,1.7844296,.42492142,-.99708658,.45259368,-.37530875,-.18690725,.49789724,.16345116,.40937981,-.62694693,-.28029555,.88409877,.019463208,.40146875,-.41311765
1311053,.5,.26245898,.35011628,.67979962,-1.4155182,.69865441,-.69401729,.38430449,-1.8412139,1.8403836,.12855019,-.77362424,.15669741,-.26615536,-.44968623,.50256699,-.03079455,.35271454,-1.2099545,.40660229,1.0704222,-.40409273,.66080248,-.87972385
1311054,,.18584791,-.81693232,.069501944,.77944326,.74467719,-.73316962,.55579573,-1.8398721,1.839065,.26484337,-1.3339578,.12998125,-.85429758,-.65268731,.47569552,.2903066,.42535523,-1.6765373,.020378673,1.8345604,-.48724359,.88578278,-.27771097
1311055,.21276596,.27127811,.17111905,-.85604322,2.2023096,.74680901,-.73530036,1.1850977,-1.8617697,1.860852,.50430071,-1.4549803,-.16182497,-1.0610961,-.92335176,.45015842,-.53051013,.41597539,-.63096946,.051124491,.63778967,-.97469056,.77765822,-.71976811
1311056,.27906978,.34309199,.60833269,-.27681389,.17764187,.48863032,-.49247175,.046287868,-1.8442755,1.8434037,-.34788975,.079244368,-.012360672,.16176735,-.02494652,.64548028,-.12004013,-.18378595,.060958538,.11427389,-.14056835,-.19831839,-.27862355,.072609983
1311057,.26470587,.33293924,-1.0702657,.8240512,.8892749,.66430956,-.65284514,.089690432,-1.8511122,1.8502377,-.012126891,-.80669552,.26601008,-.68248242,-.26015553,.34430698,-.465794,-.081559479,-1.3100182,2.0112214,.07936687,-.61036986,-.22631173,-1.9446259
1311058,.36666667,.43694454,.94815242,.23594171,-.80716753,.45937854,-.46363661,.30752543,-1.8606828,1.8597596,-.61249954,-.67031604,.16443428,.28719077,-.10970856,.22111775,-.87409455,-.62478924,.41717932,.31829825,-.66330254,-.29292744,.42125914,-.58734167
1311059,.47499999,.10569663,-.61401147,-.407336,-.5120638,.55361599,-.5500415,-.73732513,-1.5031015,1.5023676,.44844404,-.71666712,1.3118085,1.804184,1.2944421,1.1602373,.82674044,.71030205,-1.0569891,-.38417903,1.4066828,.45951495,.3270047,-.78793633
1311061,,.27379262,-.95920867,.16568662,1.553323,.76717627,-.75565672,-.43162206,-1.6024799,1.6028173,.0983437,-.43300378,.93152523,.74494463,.13513251,1.0364113,.24858093,.30405354,-1.355778,.41916755,1.2119328,-.4781391,.36727127,-2.1975646
1311062,.30120483,.26270351,-.45350015,-.98815525,1.6714437,.76822305,-.7567029,.81989479,-1.8592519,1.8583447,.16197126,-1.5011138,.58172536,-.65507984,-.77240705,.48955166,-.42417568,.11468647,-.29213753,-.61473137,.7457577,-.75031245,.21275234,-1.3114803
1311063,.13157895,.18317798,-.029946275,-.4908095,.75956511,.75323766,-.74172556,.63489497,-1.7671506,1.7663355,.54710609,-1.3312055,.41274461,-.87491953,-.79254425,.42599744,.20694005,.54754573,-.55578983,-.64500743,1.0520669,-1.0040265,1.9656223,-.38491246
1311066,.53846157,.40570176,.83268481,-.5368498,1.00344,.59264994,-.58122402,.5844838,-1.8610897,1.8601668,.061572701,-1.0466801,.010466071,-.86082613,-.79789543,.36592937,-.82775635,.077741563,-.073241249,-.17616487,.21085893,-.83289015,.69934696,-.11355202
1311067,,.12594984,-.086674608,-.18651313,-.056248527,.48065233,-.47727227,.96597326,-1.8631705,1.8622447,.046753772,-1.5133989,.39540085,-.87035906,-.76891857,.58285892,.087893851,.46531826,-.66667932,.0029763845,.7306543,-1.0850302,1.0624202,-1.1566107
1311068,,.27509451,-1.6315832,1.0345881,1.2407404,.70313561,-.69165039,.037986625,-1.8461955,1.8452995,.63286114,-1.4178873,.43545422,-.84261578,-.28859442,.68256444,.18583974,.40136847,-1.8158258,2.3300054,.4469972,-.40388015,-.23730074,-2.6011426
1311069,.19047619,.32289055,.34348348,-.27389854,-1.1220498,.16766118,-.16560955,1.1352313,-1.847876,1.847014,-.92932606,-1.3524687,-.12324157,-.13969983,-1.1197219,.19393069,-.73159343,-.31289864,-.013830113,.75600868,-.4852376,-1.3520306,.84278303,-1.0412053
1311070,.28125,.29076329,-1.4056206,1.4187291,.097423136,.5686121,-.55719906,.25940388,-1.8480211,1.8471555,-.53249979,-1.260047,.68184656,-.69250089,.22922397,.21755852,-.2339973,-.2048988,-1.8084674,2.9378188,.012224184,-.22316927,-.63649017,-3.366297
1311073,.92307693,.77497971,1.3256949,-2.9420729,1.4786429,.38087928,-.36956698,-.31683558,-1.8573318,1.8564078,-.73278898,-1.2112153,-1.1679258,-.57381892,-1.4319969,-1.149176,-2.8552303,-2.0860715,2.3036437,-.61097032,-2.1121166,-1.6763309,1.376254,-.34133425
1311074,.17948718,.23595858,-.49548769,1.3637174,.84217513,.71952999,-.73336941,.91634971,-1.8492494,1.8483554,.26663575,-1.5645911,.53449857,-.9478122,-.48139864,.42741421,-.018554473,.29642949,-1.6774724,1.7147851,.67920166,-.58739144,1.0821677,-1.678372
1311075,,.32783884,1.3410094,-.24345088,1.0315236,.73150021,-.71999973,2.2750394,-1.8479052,1.846962,-.04991208,-1.472975,.11853756,-.17652895,-.76148701,-.040112574,-.80161899,-.025847947,.23986289,.4485524,-.55250561,-.77327651,-.82665467,-.020173555
1311076,.046153847,.15281792,.19660652,-.25170922,.18349589,.64682907,-.64057821,1.3534741,-1.8657751,1.864843,-.19231163,-1.50011,.46174225,-.46654254,-.81547028,.23283412,-.36959517,.23857816,-.52824426,-.316955,.78266501,-1.1017214,.86210603,-.50778264
1311078,,.27018073,-.59977108,1.1197606,.72367209,.59156811,-.58014274,1.3255954,-1.7676719,1.7668616,-.082621001,-1.485648,.56870919,-.17100121,-.58144957,.41999361,-.18380584,.16822413,-1.2613581,.99819195,.73023134,-.81974095,1.0992526,-1.2948574
1311079,.48913044,.32042187,.12450653,-.72849828,-.30937076,.62796807,-.61652315,-.01466965,-1.731261,1.7308176,-.027280908,-.55999005,-.076952606,-.18501937,-.10125485,.54133558,-.4409121,-.14288819,.057441708,-.091638565,.0062156068,-.055207148,.33055592,-.076233722
1311080,.15116279,.25037962,.24141315,-.84305656,-.27751732,.6910882,-.67960942,1.2385944,-1.8538402,1.8528961,.47371536,-1.3952798,.28512272,-.44373614,-.76915467,.48524857,-.50364637,.36283305,-.16751213,-.36166817,.43575579,-1.0556035,-.26185578,-1.0110275
1311082,,.21613128,-1.7162894,1.521328,.33714187,.56099409,-.54958516,-.024061264,-1.8496549,1.8488005,.33600232,-1.0898092,.57543063,-.056169286,.17035003,.93085635,.17951794,.32395574,-2.2796841,2.3710561,.92024404,.41249588,-.42042986,-1.7988527
1311084,,.34122905,.39615434,.90930659,.83282107,.61145836,-.60002232,1.3270799,-1.8144549,1.8137702,.48192215,-1.3767878,.30132371,-1.0119103,-.75384104,.47752538,-.45857069,.22583546,-.26495761,1.0230583,-.39353245,-.76792473,.62903464,-.73793119
1311085,.875,.47259811,.49936494,-.669231,.85201687,.56011766,-.54870915,.97402596,-1.8535196,1.8526192,-.24387698,-1.5141239,-.17596117,-1.0089859,-.84707153,-.13135248,-1.1802908,-.31381676,.23761652,-.38527128,.0024485628,-.85734779,.53570849,-.83227992
1311087,.11594203,.26017472,-.029397957,-.71035087,-.054382801,.64602798,-.6345734,1.6244615,-1.8540238,1.8531064,-.013641992,-1.3837937,.093766458,-.68833709,-1.0134568,.065740727,-.16022685,.32042754,-.20845473,.043696731,.20202765,-1.2481003,.32619676,-1.4030498
1311089,.047619049,.21277446,.29294291,.12933162,-.41860077,.58163399,-.57456952,-.026933702,-1.8188944,1.8181479,.072860293,-.39103839,.43779045,.19044884,.25732112,.56530321,.014110423,.20105764,-.67080557,.042503454,.70598131,.65685654,-.23014197,-.38976341
1311090,,.12774725,.99248934,-.20410584,1.3940015,.7717725,-.76025045,1.4503347,-1.856858,1.8559365,.1398882,-1.5324968,.38289511,-.86308759,-1.1680318,.30679035,-.33860707,.43540946,-.35440093,-.30672073,.59899914,-1.2587398,.9507485,-1.1660302
1311091,.43181819,.35387799,.7113744,-.54172456,.73492754,.63490343,-.62345481,.53480524,-1.8587117,1.8578035,.090072706,-1.332908,.13844381,-.029019585,-.81803149,.13721345,-.43253395,-.043239415,-.0097568035,-.2324224,.17654328,-.74529141,.84586066,-1.3288515
1311092,.8035714,.56390977,1.0758319,-1.4629288,.60458237,.5084573,-.49707657,2.4155233,-1.8657751,1.864843,-1.7947574,-1.4645125,-.76179355,-.95866156,-1.2207127,-.98705328,-2.0170021,-1.5567527,1.5409859,-.59570771,-1.2834306,-1.3052727,1.1360708,-.094389811
1311093,,.10322059,-.39194134,.58817226,-.80608827,.63225412,-.63180041,-.11866559,-1.8514323,1.8505147,.58825213,-.74972939,.87981373,.72003758,.65780252,.8321684,.57808477,.71521592,-1.3288306,.30457643,1.2643658,.49532205,.047381792,-.86246586
1311094,.44578314,.5362373,.76905012,-.53811282,1.3632815,.58586609,-.57444376,.98525214,-1.8657751,1.864843,-.31553027,-1.3377888,-.79508811,-.99300009,-.82189584,-.21810074,-1.4542388,-.81186736,.55942816,-.28329137,-.44408816,-.88811696,.91766113,-.19899699
1311095,,.13258877,-.53977931,.66594815,.17980413,.54340398,-.53200448,.92364711,-1.8657751,1.864843,.62832201,-1.4132991,.71987355,-.70370364,-.16017053,.44276461,.47901499,.60539263,-1.6971245,.27098852,1.6901999,.23821215,-.035904184,-.10301601
1311096,.37142858,.34329838,-.23808159,-.097782314,-1.1243197,.38030285,-.36899084,.19348994,-1.8534987,1.8525966,-.65397578,-.64462739,.30576012,-.090816185,-.075971745,.1194111,-.45733938,-.21780275,-.40088949,.30907792,.23876712,.16194522,-.89450848,-.44928169
1311097,,.54244483,-.18817815,1.0580776,1.0114385,.70218724,-.6907025,1.04532,-1.8600129,1.8590679,-.9878428,-1.2615623,.26465836,-.84844667,-.73398268,.28407779,-.72321415,-.47508156,-.37360039,1.9640431,-.9000389,-.95775259,.4073976,-2.2131877
1311098,.30303031,.44220302,.78915441,-.085606858,.025611948,.63289225,-.6214447,.16803366,-1.8610115,1.8600782,-.18061435,-1.0812305,-.16251178,-.71973038,-.5668447,.46201947,-.72654206,-.19247438,.45152262,.60722083,-.90761578,-.65606487,.81934732,-1.0521823
1311099,,.46369949,1.2282029,-.26348239,-.60904336,.68847698,-.67699963,1.3186903,-1.8657751,1.864843,-.17195086,-1.622023,-.60387933,-1.1764019,-1.3706874,-.64107794,-.94078654,-.2678549,.46685439,.59126002,-.92846853,-1.2017527,.80594313,-1.1112401
1311100,.3255814,.14181499,-.5430724,-.22370519,.25529993,.42117801,-.40984407,.77187282,-1.8657751,1.864843,.46672192,-1.4537054,.86370677,-.87285966,-.50977027,.73235232,.43212208,.66174036,-.67109954,.024619071,.7338506,-.73409182,.47224912,-.91278744
1311101,,.10224327,-.69651896,-1.3908029,-.39066485,.64910263,-.63764638,.15971741,-1.5072359,1.5069017,.37502643,-1.0744648,1.0496774,.3624436,.30891478,.77369839,.47818205,.57356924,-.87126762,-.94272834,1.602762,.14069156,.67655778,-.67081356
1311102,.24590164,.29091668,.28699422,-1.3207203,-1.1174726,.63384074,-.62239271,.27444449,-1.8409016,1.8400714,.24839993,-.79052424,.6832394,.014753667,.48606265,.14767013,-.060064316,.18178327,.08558429,-.98738927,.57647014,.6026482,-.18142651,-.20190221
1311103,,.24052961,1.3217812,.61537033,.2254788,.68515879,-.69125748,1.8524479,-1.854311,1.8533336,.36182797,-1.4759375,.43243173,-1.0257196,-.84311414,.30835867,-.17604637,.36773509,-.45295379,.7410394,-.015730774,-1.2785047,1.2955868,-.91802496
1311104,.41666666,.44449273,1.2501853,-.7260381,.4612017,.6017803,-.61098486,1.662174,-1.8624098,1.8614801,-.69245672,-1.466086,-.63035583,-.72257996,-1.1901441,-.21490631,-1.2805676,-.84686631,.92769921,-.29170936,-.82059044,-1.400727,1.8160096,-.84955889
1311105,.17777778,.17636429,-.64747083,-.063793063,.18550178,.50641203,-.52376288,.40579864,-1.8470334,1.8461915,.38375673,-1.3289238,.9706521,-.26637986,.55362946,1.0192212,.55714077,.67031842,-1.1012377,-.36636171,1.4471911,-.069506593,1.0294108,-.55749255
1321001,0,.29970902,-.39770332,.62541658,.34585634,.64978397,-.65152538,-.72174102,1.1173909,-1.1117418,.53881043,.55218357,.67716777,.016314678,.10508396,1.0193907,.90822542,.82458293,-.073213868,.88734204,-.5023852,-.42537051,.68555689,.027127264
